taskid|category|country|state|city|varname|comment
19047793|Starting a Business|United States|California|San Jose|Time Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Jessica Carter (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 8:56PM New
Copied to 1 person
Total Time Required:
Name the company (0.5 day)
Choose a registering agent (1 day)
File the articles of organization (0.5 day)
Initial Statement of Organization (0.5 day)
Create an Operating Statement (1 day)
Obtain an EIN (14 days)
Get Zoning Approval (120-160 days) I don't think this step is 100% necessary
Unemployment Insurance (0.5 day)
State Tax (0.5 day)
Business License (0.5 day) You can apply online but it didn't specify how long approval or rejection would take
Source
https://howtostartanllc.com/california-llc
https://info.legalzoom.com/start-llc-san-francisco-22965.html
https://www.myllc.com/how-to-choose-registered-agent.aspx
https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
https://www.sanjoseca.gov/DocumentCenter/Home/View/343
https://www.edd.ca.gov/unemployment/UI_Online_Registration.htm
http://www.sanjoseca.gov/index.aspx?NID=5598
https://www.businesslicenses.com/Licenses/CA/Santa+Clara/San-Jose-0608568000/
(25 min)
2. Ashley Marrs (Center for the Study of Economic Liberty)   Wed Jan 16th, 8:39PM New
Copied to 1 person
UPDATED:
Total Time: 1 day – all online procedures
1) a. & c. not required
https://www.sos.ca.gov/business-programs/business-entities/name-availability/
https://www.sos.ca.gov/business-programs/business-entities/forms/
b. online
https://www.sos.ca.gov/business-programs/business-entities/forms/
2) online
https://www.irs.gov/businesses/small-businesses-self-employed/how-to-apply-for-an-ein
2.5) online
https://www.cdtfa.ca.gov/services/#Register-Renewals
3) online
http://www.sanjoseca.gov/index.aspx?NID=5599
https://onlineservices.cdtfa.ca.gov/Directory/
4) online
https://www.edd.ca.gov/Payroll_Taxes/Am_I_Required_to_Register_as_an_Employer.htm
5) online
https://www.dir.ca.gov/dwc/faqs.html
https://www.statefundca.com/Home/StaticIndex?id=https://content.statefundca.com//sfo/Register.asp
5.5) Done as part of registering for unemployment insurance
6) No publication requirements in California
https://www.nolo.com/legal-encyclopedia/california-form-llc-31670.html
7) a) online – Statement of Information to be filed within 90 days of formation and every two years after
https://www.sos.ca.gov/business-programs/bizfile/
https://www.sos.ca.gov/business-programs/business-entities/forms/
Add your comment here"
19047779|Starting a Business|United States|California|Los Angeles|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Wed Jan 16th, 7:13PM New
Copied to 1 person
1. Filing for the article of the organizations: $70
2. Filing for the statement of information: $20
3. Filing fee for registering the business name for the first time: $26


Source:
California Secretary of State: https://llcbizfile.sos.ca.gov/registration
Los Angeles County Registrar: https://www.lavote.net/home/county-clerk/fictitious-business-names/fees

Add your comment here"
19047929|Starting a Business|United States|New Jersey|Newark|Cost Required to Complete Each Procedure|"Comments
1. Kunal Vohra (Center for the Study of Economic Liberty)   Tue Jan 15th, 8:40PM
Copied to 1 person
Total = $350.00
1. Choosing a name for LLC ($50.00)
2. Complete the Public Records Filing ($125.00) + $3.50 if you file online/credit card
3. Appoint a Registered Agent (free)
4. Comply with other Tax and Regulatory Requirements ($125.00 per member annually minimum)
5. File Annual Reports ($50.00)
6. Foreign LLC's doing business in New Jersey need to register for ($125.00 + $3.50) Not required for this portion
https://www.nolo.com/legal-encyclopedia/new-jersey-form-llc-31872.html
Add your comment here"
19047927|Starting a Business|United States|New Jersey|Newark|Procedures to Legally Start and Formally Operate a Company|"Comments
1. Kunal Vohra (Center for the Study of Economic Liberty)   Tue Jan 15th, 8:19PM
Copied to 1 person
6 required Procedures in New Jersey
1. Choose a Name for Your LLC
Under New Jersey law, an LLC name must contain the words ""Limited Liability Company"" or the abbreviation ""L.L.C.""
2. Complete the Public Records Filing
A New Jersey LLC is created by filing a Public Records Filing for New Business Entity with the New Jersey Department of Treasury, Division of Revenue & Enterprise Services.
3. Appoint a Registered Agent
Every New Jersey LLC must have an agent for service of process in the state.
3a. Prepare an Operating Agreement (not required)
An LLC operating agreement is not required in New Jersey, but is highly advisable.
3b. Publication Requirements
None.
4. Comply With Other Tax and Regulatory Requirements
Additional tax and regulatory requirements may apply to your LLC
5. File Annual Reports
All New Jersey LLCs and foreign LLCs authorized to do business in the state must file an annual report
6. Foreign LLCs
To do business in New Jersey, all LLCs organized outside of the state must register with the New Jersey Division of Revenue
https://www.nolo.com/legal-encyclopedia/new-jersey-form-llc-31872.html
Add your comment here"
19047860|Starting a Business|United States|Kansas|Wichita|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Jan 15th, 8:10PM New
Copied to 1 person
Wichita income per capita:
$26,527

Source:
https://www.census.gov/quickfacts/fact/table/wichitacitykansas,desmoinescityiowa,indianapoliscitybalanceindiana,chicagocityillinois,il,boisecitycityidaho/INC110217
Add your comment here"
19047855|Starting a Business|United States|Iowa|Des Moines|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Jan 15th, 8:07PM New
Copied to 1 person
Des Moines income per capita:
$26,494

Source:
https://www.census.gov/quickfacts/fact/table/desmoinescityiowa,indianapoliscitybalanceindiana,chicagocityillinois,il,boisecitycityidaho,honolulucountyhawaii/INC110217
Add your comment here"
19047850|Starting a Business|United States|Indiana|Indianapolis|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Jan 15th, 8:03PM New
Copied to 1 person
Indianapolis income per capita:
$26,232

Source:
https://www.census.gov/quickfacts/fact/table/indianapoliscitybalanceindiana,chicagocityillinois,il,boisecitycityidaho,honolulucountyhawaii/INC110217
Add your comment here"
19047845|Starting a Business|United States|Illinois|Chicago|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Jan 15th, 7:57PM New
Copied to 1 person
Chicago income per capita:
$32,560

Source:
https://www.census.gov/quickfacts/fact/table/chicagocityillinois,il,boisecitycityidaho,honolulucountyhawaii/INC110217
Add your comment here"
19047840|Starting a Business|United States|Idaho|Boise|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Jan 15th, 7:46PM New
Copied to 1 person
Boise income per capita:
$32,147

Source:
https://www.census.gov/quickfacts/fact/table/boisecitycityidaho,honolulucountyhawaii/INC110217
Add your comment here"
19047835|Starting a Business|United States|Hawaii|Honolulu|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Tue Jan 15th, 7:40PM New
Copied to 1 person
Hawaii Income per capita:
$33,776

Source:
https://www.census.gov/quickfacts/fact/table/honolulucountyhawaii/INC110217
Add your comment here"
19047774|Starting a Business|United States|Arkansas|Little Rock|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Wed Dec 26th, 2018 2:39PM New
Copied to 1 person
Step 1. Register the Name of the Business $50
Step 2. Apply for zoning approval for your business and obtain a business license (this seems to be a survey question)
Step 3. Assess your business $0
Step 4. Apply for a sales tax permit $50
Step 5. Obtain a federal employer ID Number $50
Step 6. Register for state withholding $0
Step 7. Register for Unemployment Insurance (survey question)
Step 8. Obtain Workers Compensation Insurance (this seems like a survey question)
Step 9. Contact INS $0
Step 10. Obtain any other permits

Source
https://blog.taxjar.com/fee-register-for-a-sales-tax-permit/
https://www.northwestregisteredagent.com/arkansas-LLC.html
http://www.state.ar.us/dfa/income_tax/wh_tax/pdf/AR4ER.pdf
http://asbtdc.org/wp-content/uploads/2018/05/EBook-Licenses-Permits-Taxes.pdf

(50 min)
Add your comment here"
18981781|Starting a Business|United States|Colorado|Denver|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 11th, 10:49PM New
Copied to 1 person
Total Cost: $126

1) $50
https://www.sos.state.co.us/pubs/info_center/fees/business.html
2) 0
https://www.irs.gov/businesses/small-businesses-self-employed/how-to-apply-for-an-ein
https://llc-made-easy.com/get-an-ein.html
2.5) $16
https://howtostartanllc.com/taxes/colorado-sales-tax#sellers
3) $50 deposit that will be refunded once $50 paid in sales tax
https://www.colorado.gov/pacific/tax/sales-tax-account-license
https://www.colorado.gov/pacific/sites/default/files/CR0100.pdf
4) 0
https://myuiemployer.coworkforce.com/Files/MyUiEmployerUserGuide.pdf
5) 0
https://www.colorado.gov/pacific/cdle/insurance-coverage
https://www.colorado.gov/pacific/sites/default/files/Employers_Guide_2015.pdf
5.5) 0
https://www.colorado.gov/pacific/tax/withholding-payroll-tax-account
6) No publication requirements
https://www.nolo.com/legal-encyclopedia/colorado-form-llc-31823.html
7) $10
Periodic report w Secretary of State
https://www.sos.state.co.us/pubs/business/forms_main.html#General
https://www.nolo.com/legal-encyclopedia/colorado-form-llc-31823.html
Add your comment here"
18981780|Starting a Business|United States|Colorado|Denver|Time Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Ashley Marrs (Center for the Study of Economic Liberty)   Fri Jan 11th, 10:48PM New
Copied to 1 person
Total Time: 4 days (online procedure = .5 days)

1) .5
http://www.sos.state.co.us/pubs/business/forms_main.html#LLC
2) .5
https://www.irs.gov/businesses/small-businesses-self-employed/how-to-apply-for-an-ein
https://llc-made-easy.com/get-an-ein.html
2.5) .5
https://howtostartanllc.com/taxes/colorado-sales-tax#sellers
3) .5
https://www.colorado.gov/pacific/tax/sales-tax-account-license
4) .5
https://myuiemployer.coworkforce.com/Files/MyUiEmployerUserGuide.pdf
5) .5
https://www.colorado.gov/pacific/cdle/insurance-coverage
https://www.colorado.gov/pacific/sites/default/files/Employers_Guide_2015.pdf
5.5) .5
https://www.colorado.gov/pacific/tax/withholding-payroll-tax-account
6) No publication requirements
https://www.nolo.com/legal-encyclopedia/colorado-form-llc-31823.html
7) .5
Periodic report w Secretary of State
https://www.sos.state.co.us/pubs/business/forms_main.html#General
https://www.nolo.com/legal-encyclopedia/colorado-form-llc-31823.html
2. Ashley Marrs (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:37PM New
Correction: All procedures are online, therefore can complete all in 1 day
Add your comment here"
19047844|Starting a Business|United States|Illinois|Chicago|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Jan 11th, 5:40PM New
Copied to 1 person
Registered Agent: $49
Filing for the article: $150
Business Bank account: $35
General Liability Insurance cost: $500 per year (on average)
In total: $734
2. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Jan 11th, 8:20PM New
Copied to 1 person
Edit: Filing an annual report: $75
Name Reservation: $25
Total cost: $834

Source:
https://www.cyberdriveillinois.com/news/2017/december/171220d1.pdf
https://howtostartanllc.com/illinois-llc
Add your comment here"
19047843|Starting a Business|United States|Illinois|Chicago|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Jan 11th, 8:18PM New
Copied to 1 person
Name the company: 1 day
Choosing a registered agent: 1 day
File for articles: 1 day
Obtaining EIN: 1/2 day (by online)
Registering for sales tax permit: 2 business days (online)
Opening a bank account: 1/2 day
Registration of licenses: 1/2 day (online)




Sources:
https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
https://blog.taxjar.com/register-sales-tax-permit-in-illinois/


Add your comment here"
19047842|Starting a Business|United States|Illinois|Chicago|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Fri Jan 11th, 5:00PM New
Copied to 1 person
1. Name an LLC:
Choosing a company name is the first and most important step in starting your LLC.
2. Choose a registered agent. (It is required to nominate a registered agent to open an LLC in Illinois)
3. File the articles of organization
4. Obtain the employer identification number (EIN)
5. Registration of taxes.
6. Open a business bank account.
7. Registration of license and permits.
8. Insuring your company.

Source:
https://howtostartanllc.com/illinois-llc
Add your comment here"
19047839|Starting a Business|United States|Idaho|Boise|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Anamita Anuva (Center for the Study of Economic Liberty)   Sun Dec 30th, 2018 3:20AM New
Copied to 1 person
Filing the certificate of organization: $100 (by mail)
to open a business bank account, $50 minimum deposit fee.

Source:
https://www.theidahobank.com/business/business-checking/small-business-checking.html

Add your comment here"
19047979|Starting a Business|United States|Oregon|Portland|Cost Required to Complete Each Procedure|"Comments
1. Tara Dash (Center for the Study of Economic Liberty)   Mon Jan 7th, 4:41PM
Copied to 1 person
1) Choose a name => $100
2) Choose a registered agent => $120 (on avg, if you choose to use a service)
3) File the articles of organization => $100
4) Create an operating agreement => $0
5) Obtain an EIN => $0
Total: $320

Source:
https://howtostartanllc.com/oregon-llc
https://www.nolo.com/legal-encyclopedia/oregon-form-llc-32077.html
Add your comment here"
19047974|Starting a Business|United States|Oklahoma|Oklahoma City|Cost Required to Complete Each Procedure|"Comments
1. Tara Dash (Center for the Study of Economic Liberty)   Mon Jan 7th, 4:38PM
Copied to 1 person
1) Name your LLC => $10
2) Choose a Registered Agent => $120 (on avg, if you choose to use a service)
3) File articles of organization => $100
4) Create an operating agreement => $0
5) Obtain an EIN => $0
Total: $230

Source:
https://howtostartanllc.com/oklahoma-llc
https://www.nolo.com/legal-encyclopedia/oklahoma-form-llc-32022.html
Add your comment here"
19047969|Starting a Business|United States|Ohio|Columbus|Cost Required to Complete Each Procedure|"Comments
1. Tara Dash (Center for the Study of Economic Liberty)   Mon Jan 7th, 4:36PM
Copied to 1 person
1) Choose a name => $39
2) Choose a statutory agent => $120 (on avg, if you choose to use a service)
3) File the Articles of organization => $99
4) Create an operating agreement => $0
5) Obtain an EIN => $0
Total: $258

Source:
https://howtostartanllc.com/ohio-llc
https://www.nolo.com/legal-encyclopedia/ohio-form-llc-32066.html
Add your comment here"
19047964|Starting a Business|United States|Ohio|Cleveland|Cost Required to Complete Each Procedure|"Comments
1. Tara Dash (Center for the Study of Economic Liberty)   Mon Jan 7th, 4:34PM
Copied to 1 person
1) Choose a name => $39
2) Choose a statutory agent => $120 (on avg, if you choose to use a statutory agent service)
3) File the Articles of organization => $99
4) Create an operating agreement => $0
5) Obtain an EIN => $0
Total: $258

Source:
https://howtostartanllc.com/ohio-llc
https://www.nolo.com/legal-encyclopedia/ohio-form-llc-32066.html
Add your comment here"
